listing_id,date
4067759,2018-03-15
4067759,2018-03-23
4067759,2018-03-26
4067759,2018-04-08
4067759,2018-04-09
4067759,2018-04-11
4067759,2018-04-16
4067759,2018-04-21
4067759,2018-04-22
4067759,2018-04-28
4067759,2018-04-29
4067759,2018-05-04
4067759,2018-05-07
4067759,2018-05-12
4067759,2018-05-19
4067759,2018-05-25
4067759,2018-05-26
4067759,2018-05-28
4067759,2018-06-01
4067759,2018-06-05
4067759,2018-06-12
4067759,2018-06-17
4067759,2018-06-20
4067759,2018-06-22
4067759,2018-06-24
4067759,2018-06-29
4067759,2018-06-30
4067759,2018-07-02
4067759,2018-07-11
4067759,2018-07-14
4067759,2018-07-17
4067759,2018-07-21
4067759,2018-07-22
4067759,2018-07-25
4067759,2018-07-28
4067759,2018-07-29
4067759,2018-07-30
4067759,2018-07-31
4067759,2018-08-05
4067759,2018-08-07
4067759,2018-08-10
4067759,2018-08-25
4081163,2016-12-18
4081163,2017-01-03
4081163,2017-01-17
4081163,2017-02-06
4081163,2017-02-12
4081163,2017-02-23
4081163,2017-03-05
4081163,2017-03-19
4081163,2017-03-25
4081163,2017-04-09
4081163,2017-04-16
4081163,2017-04-23
4081163,2017-05-07
4081163,2017-05-25
4081163,2017-05-31
4081163,2017-06-07
4081163,2017-06-08
4081163,2017-06-14
4081163,2017-06-19
4081163,2017-06-21
4081163,2017-06-27
4081163,2017-06-29
4081163,2017-07-09
4081163,2017-07-16
4081163,2017-07-20
4081163,2017-07-21
4081163,2017-07-25
4081163,2017-08-31
4081163,2017-09-04
4081163,2017-09-11
4081163,2017-09-18
4081163,2017-09-29
4081163,2017-10-01
4081163,2017-10-08
4081163,2017-10-14
4081163,2017-10-15
4081163,2017-11-05
4081163,2017-11-13
4081163,2017-11-25
4081163,2017-12-10
4081163,2017-12-18
4081163,2018-01-21
4081163,2018-01-29
4081163,2018-03-12
4081163,2018-03-18
4081163,2018-04-08
4081163,2018-04-20
4081163,2018-04-21
4081163,2018-04-29
4081163,2018-06-09
4081163,2018-06-11
4081163,2018-06-18
4081163,2018-07-27
4081163,2018-07-30
4081163,2018-08-05
4081163,2018-08-11
4081163,2018-08-19
4100722,2014-10-13
4100722,2014-10-21
4100722,2015-03-26
4100722,2015-04-20
4100722,2015-05-26
4100722,2015-06-29
4100722,2015-07-06
4100722,2015-07-14
4100722,2015-09-30
4100722,2015-11-17
4100722,2015-11-25
4100722,2016-04-11
4100722,2016-05-26
4100722,2016-06-29
4100722,2016-07-25
4100722,2016-10-09
4100722,2016-10-23
4100722,2017-10-08
4100722,2017-10-21
4100722,2018-03-01
4100722,2018-03-12
4100722,2018-05-13
4100722,2018-07-03
4100722,2018-07-17
4100722,2018-07-25
4100722,2018-07-29
4121643,2014-10-24
4121643,2016-07-09
4121643,2016-07-19
4121643,2016-07-26
4121643,2016-08-29
4121643,2016-09-16
4121643,2016-09-24
4121643,2016-10-04
4121643,2017-05-02
4121643,2017-06-16
4121643,2017-09-02
4121643,2017-11-30
4121643,2018-03-31
4121643,2018-05-31
4121807,2014-10-05
4121807,2014-12-07
4121807,2015-05-12
4121807,2015-05-17
4121807,2015-06-04
4121807,2015-06-07
4121807,2015-07-06
4121807,2015-07-10
4121807,2015-07-18
4121807,2015-07-23
4121807,2015-09-28
4121807,2015-12-16
4121807,2016-04-05
4121807,2016-05-03
4121807,2016-05-07
4121807,2016-05-29
4121807,2016-05-31
4121807,2016-06-07
4121807,2016-06-22
4121807,2016-07-11
4121807,2016-07-13
4121807,2016-07-18
4121807,2016-07-25
4121807,2016-07-26
4121807,2016-07-31
4121807,2016-08-08
4121807,2016-08-18
4121807,2016-08-21
4121807,2016-08-27
4121807,2016-09-01
4121807,2016-09-11
4121807,2016-09-20
4121807,2016-09-30
4121807,2016-10-08
4121807,2016-10-11
4121807,2016-10-16
4121807,2016-12-27
4121807,2017-03-05
4121807,2017-03-20
4121807,2017-05-31
4121807,2017-06-04
4121807,2017-06-20
4121807,2017-06-25
4121807,2017-07-06
4121807,2017-07-10
4121807,2017-07-15
4121807,2017-07-18
4121807,2017-07-22
4121807,2017-07-30
4121807,2017-08-08
4121807,2017-08-10
4121807,2017-08-12
4121807,2017-08-14
4121807,2017-08-19
4121807,2017-08-27
4121807,2017-08-29
4121807,2017-09-03
4121807,2017-09-12
4121807,2017-09-15
4121807,2017-10-03
4121807,2017-10-16
4121807,2017-11-07
4121807,2018-02-24
4121807,2018-05-22
4121807,2018-05-28
4121807,2018-06-17
4121807,2018-06-21
4121807,2018-06-26
4121807,2018-06-29
4121807,2018-07-01
4121807,2018-07-05
4121807,2018-07-20
4121807,2018-07-22
4136730,2014-11-02
4136730,2015-02-17
4136730,2017-08-13
4136730,2017-08-16
4136730,2017-08-20
4136730,2017-08-26
4136730,2017-08-30
4136730,2017-09-15
4136730,2017-09-18
4136730,2017-09-27
4136730,2017-10-08
4136730,2017-10-14
4136730,2017-10-24
4136730,2017-10-29
4142685,2014-12-10
4142685,2015-03-21
4142685,2015-03-23
4142685,2015-03-24
4142685,2015-03-26
4142685,2015-03-29
4142685,2015-04-23
4142685,2015-04-30
4142685,2015-05-04
4142685,2015-05-12
4142685,2015-05-12
4142685,2015-05-16
4142685,2015-05-17
4142685,2015-05-19
4142685,2015-05-20
4142685,2015-05-22
4142685,2015-05-24
4142685,2015-05-26
4142685,2015-05-28
4142685,2015-06-03
4142685,2015-06-04
4142685,2015-06-05
4142685,2015-06-07
4142685,2015-06-08
4142685,2015-06-10
4142685,2015-06-13
4142685,2015-06-17
4142685,2015-06-19
4142685,2015-06-28
4142685,2015-06-29
4142685,2015-07-02
4142685,2015-07-06
4142685,2015-07-08
4142685,2015-07-11
4142685,2015-07-13
4142685,2015-07-14
4142685,2015-07-16
4142685,2015-07-18
4142685,2015-07-19
4142685,2015-07-20
4142685,2015-07-25
4142685,2015-07-26
4142685,2015-07-27
4142685,2015-07-28
4142685,2015-07-31
4142685,2015-08-01
4142685,2015-08-04
4142685,2015-08-05
4142685,2015-08-07
4142685,2015-08-11
4142685,2015-08-13
4142685,2015-08-15
4142685,2015-08-18
4142685,2015-08-19
4142685,2015-08-20
4142685,2015-08-21
4142685,2015-08-23
4142685,2015-08-24
4142685,2015-08-25
4142685,2015-08-27
4142685,2015-08-28
4142685,2015-08-29
4142685,2015-08-30
4142685,2015-09-02
4142685,2015-09-05
4142685,2015-09-06
4142685,2015-09-08
4142685,2015-09-13
4142685,2015-09-14
4142685,2015-09-16
4142685,2015-09-17
4142685,2015-09-25
4142685,2015-09-26
4142685,2015-09-28
4142685,2015-10-02
4142685,2015-10-03
4142685,2015-10-06
4142685,2015-10-15
4142685,2015-10-18
4142685,2015-10-19
4142685,2015-10-22
4142685,2015-10-26
4142685,2015-10-31
4142685,2015-11-03
4142685,2015-11-09
4142685,2015-11-23
4142685,2015-11-29
4142685,2015-12-01
4142685,2015-12-16
4142685,2016-02-29
4142685,2016-05-08
4142685,2016-05-14
4142685,2016-05-16
4142685,2016-05-25
4142685,2016-05-30
4142685,2016-06-04
4142685,2016-06-04
4142685,2016-06-13
4142685,2016-06-19
4142685,2016-06-20
4142685,2016-06-22
4142685,2016-06-25
4142685,2016-06-27
4142685,2016-06-30
4142685,2016-07-03
4142685,2016-07-08
4142685,2016-07-11
4142685,2016-07-16
4142685,2016-07-18
4142685,2016-07-23
4142685,2016-07-25
4142685,2016-07-26
4142685,2016-07-29
4142685,2016-08-01
4142685,2016-08-02
4142685,2016-08-03
4142685,2016-08-04
4142685,2016-08-05
4142685,2016-08-09
4142685,2016-08-12
4142685,2016-08-14
4142685,2016-08-15
4142685,2016-08-21
4142685,2016-08-26
4142685,2016-08-28
4142685,2016-09-01
4142685,2017-05-15
4142685,2017-05-20
4142685,2017-05-21
4142685,2017-05-28
4142685,2017-05-31
4142685,2017-06-03
4142685,2017-06-20
4142685,2017-07-16
4142685,2017-07-20
4142685,2017-07-28
4142685,2017-08-13
4142685,2017-08-21
4142685,2017-08-27
4142685,2017-09-01
4142685,2017-09-25
4142685,2017-09-30
4142685,2017-10-03
4142685,2017-10-08
4142685,2018-04-21
4142685,2018-04-24
4142685,2018-05-27
4142685,2018-06-10
4142685,2018-07-01
4142685,2018-07-05
4142685,2018-07-09
4142685,2018-07-17
4145663,2015-06-15
4145663,2015-07-05
4145663,2015-07-19
4145663,2015-08-17
4145663,2015-09-07
4145663,2015-09-13
4145663,2015-09-21
4145663,2015-10-16
4145663,2015-10-21
4145663,2015-10-24
4145663,2015-10-27
4145663,2015-11-01
4145663,2015-11-19
4145663,2015-11-21
4145663,2015-12-01
4145663,2015-12-04
4145663,2015-12-11
4145663,2015-12-15
4145663,2015-12-29
4145663,2016-05-03
4145663,2016-05-03
4145663,2016-10-17
4145663,2016-11-02
4145663,2016-11-13
4145663,2016-11-20
4145663,2016-11-27
4145663,2016-12-04
4145663,2016-12-14
4145663,2016-12-19
4145663,2016-12-28
4145663,2017-01-02
4145663,2017-01-15
4145663,2017-01-20
4145663,2017-01-28
4173809,2017-04-15
4173809,2017-04-22
4173809,2017-05-12
4173809,2017-05-14
4173809,2017-06-04
4173809,2017-06-12
4173809,2017-06-26
4173809,2017-07-01
4173809,2017-07-10
4173809,2017-07-16
4173809,2017-07-21
4173809,2017-07-25
4173809,2017-08-22
4173809,2017-08-27
4173809,2017-09-10
4173809,2017-09-18
4173809,2017-09-25
4173809,2017-10-16
4173809,2017-11-08
4173809,2018-03-04
4173809,2018-03-18
4173809,2018-03-23
4173809,2018-03-30
4173809,2018-04-16
4173809,2018-04-23
4173809,2018-04-28
4173809,2018-05-06
4173809,2018-05-21
4173809,2018-05-28
4173809,2018-06-02
4173809,2018-06-10
4173809,2018-06-19
4173809,2018-06-25
4173809,2018-07-10
4173809,2018-07-23
4173809,2018-07-29
4173809,2018-08-02
4173809,2018-08-15
4173809,2018-08-21
4180622,2014-12-28
4180622,2015-01-01
4180622,2015-01-16
4180622,2015-01-21
4180622,2015-01-24
4180622,2015-01-26
4180622,2015-02-14
4180622,2015-02-23
4180622,2015-03-02
4180622,2015-03-09
4180622,2015-03-16
4180622,2015-03-20
4180622,2015-03-25
4180622,2015-04-01
4180622,2015-04-08
4180622,2015-04-11
4180622,2015-04-14
4180622,2015-04-22
4180622,2015-04-27
4180622,2015-05-05
4180622,2015-05-08
4180622,2015-05-11
4180622,2015-05-16
4180622,2015-05-18
4180622,2015-05-21
4180622,2015-05-28
4180622,2015-06-06
4180622,2015-06-08
4180622,2015-06-13
4180622,2015-06-15
4180622,2015-07-01
4180622,2015-07-06
4180622,2015-07-13
4180622,2015-07-31
4180622,2015-08-08
4180622,2015-08-10
4180622,2015-08-14
4180622,2015-08-18
4180622,2015-08-20
4180622,2015-08-22
4180622,2015-08-26
4180622,2015-08-31
4180622,2015-09-04
4180622,2015-09-09
4180622,2015-09-15
4180622,2015-09-21
4180622,2015-09-28
4180622,2015-10-02
4180622,2015-10-05
4180622,2015-10-07
4180622,2015-10-15
4180622,2015-10-19
4180622,2015-10-25
4180622,2015-10-28
4180622,2015-11-11
4180622,2015-11-14
4180622,2015-11-15
4180622,2015-11-17
4180622,2015-11-23
4180622,2015-12-15
4180622,2015-12-21
4180622,2015-12-28
4180622,2016-01-10
4180622,2016-01-13
4180622,2016-01-18
4180622,2016-01-20
4180622,2016-01-27
4180622,2016-01-31
4180622,2016-02-04
4180622,2016-02-14
4180622,2016-02-16
4180622,2016-02-21
4180622,2016-02-27
4180622,2016-02-29
4180622,2016-03-06
4180622,2016-03-11
4180622,2016-03-15
4180622,2016-03-17
4180622,2016-03-23
4180622,2016-03-26
4180622,2016-03-31
4180622,2016-04-08
4180622,2016-04-15
4180622,2016-04-18
4180622,2016-04-22
4180622,2016-04-25
4180622,2016-04-30
4180622,2016-05-02
4180622,2016-05-08
4180622,2016-05-12
4180622,2016-05-13
4180622,2016-05-14
4180622,2016-05-17
4180622,2016-05-21
4180622,2016-05-23
4180622,2016-05-29
4180622,2016-06-09
4180622,2016-06-12
4180622,2016-06-18
4180622,2016-06-26
4180622,2016-07-15
4180622,2016-07-27
4180622,2016-07-31
4180622,2016-08-02
4180622,2016-08-08
4180622,2016-08-10
4180622,2016-08-24
4180622,2016-08-26
4180622,2016-08-31
4180622,2016-09-03
4180622,2016-09-06
4180622,2016-09-11
4180622,2016-09-12
4180622,2016-09-19
4180622,2016-09-20
4180622,2016-09-21
4180622,2016-09-24
4180622,2016-09-28
4180622,2016-10-06
4180622,2016-10-07
4180622,2016-10-26
4180622,2016-10-28
4180622,2016-11-14
4180622,2016-11-20
4180622,2016-11-25
4180622,2016-12-04
4180622,2016-12-10
4180622,2016-12-27
4180622,2017-01-04
4180622,2017-01-07
4180622,2017-01-29
4180622,2017-02-14
4180622,2017-03-15
4180622,2017-03-25
4180622,2017-05-08
4180622,2017-05-27
4180622,2017-05-31
4180622,2017-06-09
4180622,2017-06-12
4180622,2017-06-18
4180622,2017-06-25
4180622,2017-06-29
4180622,2017-07-02
4180622,2017-07-08
4180622,2017-07-14
4180622,2017-07-18
4180622,2017-07-24
4180622,2017-07-29
4180622,2017-08-04
4180622,2017-08-09
4180622,2017-08-15
4180622,2017-08-22
4180622,2017-08-30
4180622,2017-09-05
4180622,2017-09-20
4180622,2017-09-25
4180622,2017-09-28
4180622,2017-09-30
4180622,2017-10-07
4180622,2017-10-10
4180622,2017-10-14
4180622,2017-10-16
4180622,2017-10-24
4180622,2017-10-26
4180622,2017-10-30
4180622,2017-11-09
4180622,2017-11-13
4180622,2017-11-19
4180622,2017-12-17
4180622,2018-01-01
4180622,2018-01-05
4180622,2018-01-28
4180622,2018-02-04
4180622,2018-02-22
4180622,2018-03-02
4180622,2018-03-07
4180622,2018-03-13
4180622,2018-04-01
4180622,2018-04-07
4180622,2018-04-16
4180622,2018-04-29
4180622,2018-05-06
4180622,2018-05-20
4180622,2018-05-26
4180622,2018-05-30
4180622,2018-06-04
4180622,2018-06-15
4180622,2018-06-26
4180622,2018-07-10
4180622,2018-07-21
4180622,2018-07-27
4180622,2018-07-29
4180622,2018-08-02
4180622,2018-08-10
4180622,2018-08-12
4191778,2014-10-05
4191778,2014-11-17
4191778,2014-11-24
4191778,2014-12-27
4191778,2015-01-17
4191778,2015-02-19
4191778,2015-04-04
4191778,2015-04-08
4191778,2015-05-07
4191778,2015-05-13
4191778,2015-05-25
4191778,2015-06-02
4191778,2015-06-07
4191778,2015-06-10
4191778,2015-06-14
4191778,2015-06-21
4191778,2015-06-29
4191778,2015-07-05
4191778,2015-07-08
4191778,2015-07-29
4191778,2015-08-09
4191778,2015-08-29
4191778,2015-09-01
4191778,2015-09-08
4191778,2015-09-13
4191778,2015-09-17
4191778,2015-09-28
4191778,2015-10-03
4191778,2015-10-12
4191778,2015-10-16
4191778,2015-11-23
4191778,2015-11-29
4191778,2016-02-16
4191778,2016-03-27
4191778,2016-04-23
4191778,2016-05-29
4191778,2016-06-30
4191778,2016-07-08
4191778,2016-07-11
4191778,2016-07-13
4191778,2016-07-19
4191778,2016-07-26
4191778,2016-08-09
4191778,2016-08-26
4191778,2016-08-29
4191778,2016-09-02
4191778,2016-09-21
4191778,2016-09-28
4191778,2016-10-03
4191778,2016-10-09
4191778,2016-10-11
4191778,2016-10-17
4191778,2016-11-02
4191778,2016-12-03
4191778,2016-12-12
4191778,2017-01-05
4191778,2017-02-13
4191778,2017-02-20
4191778,2017-03-05
4191778,2017-03-18
4191778,2017-03-28
4191778,2017-04-04
4191778,2017-04-11
4191778,2017-04-19
4191778,2017-05-12
4191778,2017-05-19
4191778,2017-06-19
4191778,2017-06-23
4191778,2017-06-29
4191778,2017-07-05
4191778,2017-07-08
4191778,2017-07-13
4191778,2017-07-18
4191778,2017-07-26
4191778,2017-07-30
4191778,2017-08-03
4191778,2017-08-06
4191778,2017-08-13
4191778,2017-08-19
4191778,2017-08-28
4191778,2017-09-04
4191778,2017-09-18
4191778,2017-10-01
4191778,2017-10-11
4191778,2017-10-15
4191778,2017-10-23
4191778,2017-10-29
4191778,2017-11-05
4191778,2017-12-07
4191778,2018-01-09
4191778,2018-01-15
4191778,2018-02-04
4191778,2018-02-13
4191778,2018-03-03
4191778,2018-03-09
4191778,2018-03-20
4191778,2018-03-30
4191778,2018-04-09
4191778,2018-05-12
4191778,2018-05-21
4191778,2018-06-10
4191778,2018-06-16
4191778,2018-06-20
4191778,2018-07-02
4191778,2018-07-17
4191778,2018-07-21
4191778,2018-07-27
4191778,2018-08-02
4191778,2018-08-11
4211844,2014-12-29
4211844,2015-09-06
4211844,2015-09-27
4211844,2016-06-22
4211844,2016-06-30
4211844,2016-08-02
4211844,2016-08-04
4211844,2017-04-25
4217437,2014-11-23
4217437,2015-02-16
4217437,2015-03-01
4217437,2015-04-19
4217437,2015-04-22
4217437,2015-07-12
4217437,2015-07-16
4217437,2015-08-04
4217437,2015-11-02
4217437,2015-11-15
4217437,2016-01-03
4217437,2016-01-12
4217437,2016-03-05
4217437,2016-04-07
4217437,2016-04-24
4217437,2016-05-30
4217437,2016-06-05
4217437,2016-06-10
4217437,2016-07-14
4217437,2016-08-11
4217437,2016-08-14
4217437,2016-08-20
4217437,2016-09-03
4217437,2016-09-19
4217437,2016-10-25
4217437,2017-01-02
4217437,2017-01-08
4217437,2017-02-21
4217437,2017-08-31
4217437,2018-01-05
4227772,2014-10-05
4227772,2014-10-12
4227772,2014-10-14
4227772,2014-10-16
4227772,2014-10-23
4227772,2014-10-25
4227772,2014-10-31
4227772,2014-11-11
4227772,2014-11-15
4227772,2014-11-21
4227772,2014-12-05
4227772,2014-12-07
4227772,2014-12-17
4227772,2014-12-19
4227772,2015-01-01
4227772,2015-01-04
4227772,2015-01-08
4227772,2015-01-11
4227772,2015-01-18
4227772,2015-01-25
4227772,2015-01-28
4227772,2015-01-31
4227772,2015-02-06
4227772,2015-02-14
4227772,2015-02-16
4227772,2015-02-27
4227772,2015-02-28
4227772,2015-03-08
4227772,2015-03-15
4227772,2015-03-21
4227772,2015-03-22
4227772,2015-03-25
4227772,2015-04-05
4227772,2015-04-07
4227772,2015-04-10
4227772,2015-04-13
4227772,2015-04-14
4227772,2015-04-21
4227772,2015-04-23
4227772,2015-04-25
4227772,2015-04-28
4227772,2015-04-30
4227772,2015-05-04
4227772,2015-05-06
4227772,2015-05-08
4227772,2015-05-12
4227772,2015-05-13
4227772,2015-05-15
4227772,2015-05-15
4227772,2015-05-18
4227772,2015-05-19
4227772,2015-05-23
4227772,2015-05-29
4227772,2015-06-01
4227772,2015-06-07
4227772,2015-06-10
4227772,2015-06-14
4227772,2015-06-20
4227772,2015-06-21
4227772,2015-06-24
4227772,2015-06-28
4227772,2015-07-02
4227772,2015-07-05
4227772,2015-07-09
4227772,2015-07-10
4227772,2015-07-12
4227772,2015-07-13
4227772,2015-07-16
4227772,2015-07-18
4227772,2015-07-19
4227772,2015-07-24
4227772,2015-07-26
4227772,2015-07-29
4227772,2015-07-30
4227772,2015-08-02
4227772,2015-08-07
4227772,2015-08-22
4227772,2015-08-31
4227772,2015-09-04
4227772,2015-09-07
4227772,2015-09-13
4227772,2015-09-18
4227772,2015-09-21
4227772,2015-09-24
4227772,2015-09-25
4227772,2015-09-29
4227772,2015-10-02
4227772,2015-10-03
4227772,2015-10-04
4227772,2015-10-12
4227772,2015-10-18
4227772,2015-10-26
4227772,2015-10-29
4227772,2015-11-06
4227772,2015-11-08
4227772,2015-11-11
4227772,2015-11-13
4227772,2015-11-15
4227772,2015-11-19
4227772,2015-11-27
4227772,2015-11-29
4227772,2015-12-05
4227772,2015-12-06
4227772,2015-12-13
4227772,2015-12-15
4227772,2015-12-29
4227772,2016-01-01
4227772,2016-01-08
4227772,2016-01-13
4227772,2016-01-22
4227772,2016-01-24
4227772,2016-02-01
4227772,2016-02-07
4227772,2016-02-08
4227772,2016-02-09
4227772,2016-02-14
4227772,2016-02-25
4227772,2016-02-28
4227772,2016-03-04
4227772,2016-03-06
4227772,2016-03-13
4227772,2016-03-18
4227772,2016-03-18
4227772,2016-03-20
4227772,2016-03-24
4227772,2016-03-31
4227772,2016-04-07
4227772,2016-04-17
4227772,2016-04-21
4227772,2016-04-25
4227772,2016-05-02
4227772,2016-05-06
4227772,2016-05-08
4227772,2016-05-14
4227772,2016-05-16
4227772,2016-05-20
4227772,2016-05-22
4227772,2016-05-23
4227772,2016-05-25
4227772,2016-05-27
4227772,2016-05-30
4227772,2016-06-09
4227772,2016-06-21
4227772,2016-06-26
4227772,2016-06-27
4227772,2016-06-30
4227772,2016-07-06
4227772,2016-07-18
4227772,2016-07-19
4227772,2016-07-20
4227772,2016-07-25
4227772,2016-07-31
4227772,2016-08-01
4227772,2016-08-02
4227772,2016-08-06
4227772,2016-08-08
4227772,2016-08-13
4227772,2016-08-18
4227772,2016-08-23
4227772,2016-08-25
4227772,2016-09-05
4227772,2016-09-06
4227772,2016-09-09
4227772,2016-09-12
4227772,2016-09-15
4227772,2016-09-24
4227772,2016-09-27
4227772,2016-09-30
4227772,2016-10-02
4227772,2016-10-09
4227772,2016-10-13
4227772,2016-10-15
4227772,2016-10-23
4227772,2016-10-24
4227772,2016-10-30
4227772,2016-11-01
4227772,2016-11-03
4227772,2016-11-05
4227772,2016-11-06
4227772,2016-12-20
4227772,2016-12-23
4227772,2017-01-03
4227772,2017-01-04
4227772,2017-01-06
4227772,2017-01-14
4227772,2017-01-15
4227772,2017-01-22
4227772,2017-01-25
4227772,2017-01-27
4227772,2017-01-28
4227772,2017-01-29
4227772,2017-02-04
4227772,2017-02-26
4227772,2017-03-02
4227772,2017-03-04
4227772,2017-03-05
4227772,2017-03-09
4227772,2017-03-10
4227772,2017-03-18
4227772,2017-03-19
4227772,2017-03-20
4227772,2017-03-22
4227772,2017-03-23
4227772,2017-03-24
4227772,2017-03-26
4227772,2017-03-28
4227772,2017-03-30
4227772,2017-03-31
4227772,2017-04-06
4227772,2017-04-07
4227772,2017-04-22
4227772,2017-04-24
4227772,2017-04-26
4227772,2017-05-06
4227772,2017-05-18
4227772,2017-05-21
4227772,2017-05-27
4227772,2017-05-31
4227772,2017-06-02
4227772,2017-06-04
4227772,2017-06-08
4227772,2017-06-09
4227772,2017-06-11
4227772,2017-06-15
4227772,2017-06-16
4227772,2017-06-19
4227772,2017-06-22
4227772,2017-06-23
4227772,2017-06-24
4227772,2017-06-28
4227772,2017-06-30
4227772,2017-07-04
4227772,2017-07-06
4227772,2017-07-10
4227772,2017-07-14
4227772,2017-07-16
4227772,2017-07-17
4227772,2017-07-23
4227772,2017-07-27
4227772,2017-07-28
4227772,2017-07-29
4227772,2017-08-05
4227772,2017-08-09
4227772,2017-08-11
4227772,2017-08-14
4227772,2017-08-18
4227772,2017-08-25
4227772,2017-08-27
4227772,2017-09-01
4227772,2017-09-03
4227772,2017-09-06
4227772,2017-09-08
4227772,2017-09-10
4227772,2017-09-16
4227772,2017-09-19
4227772,2017-10-01
4227772,2017-10-08
4227772,2017-10-14
4227772,2017-10-22
4227772,2017-10-27
4227772,2017-10-29
4227772,2017-10-30
4227772,2017-11-03
4227772,2017-11-04
4227772,2017-11-16
4227772,2017-11-18
4227772,2017-11-19
4227772,2017-11-26
4227772,2017-12-03
4227772,2017-12-05
4227772,2017-12-09
4227772,2017-12-10
4227772,2017-12-19
4227772,2017-12-22
4227772,2017-12-31
4227772,2018-01-01
4227772,2018-01-07
4227772,2018-01-12
4227772,2018-01-13
4227772,2018-01-23
4227772,2018-01-28
4227772,2018-02-04
4227772,2018-02-09
4227772,2018-02-16
4227772,2018-02-18
4227772,2018-02-21
4227772,2018-02-24
4227772,2018-02-26
4227772,2018-02-27
4227772,2018-02-28
4227772,2018-03-06
4227772,2018-03-08
4227772,2018-03-16
4227772,2018-03-18
4227772,2018-03-22
4227772,2018-03-23
4227772,2018-04-08
4227772,2018-04-10
4227772,2018-04-12
4227772,2018-04-15
4227772,2018-04-28
4227772,2018-04-29
4227772,2018-05-05
4227772,2018-05-08
4227772,2018-05-13
4227772,2018-05-15
4227772,2018-05-17
4227772,2018-05-18
4227772,2018-05-23
4227772,2018-05-27
4227772,2018-06-01
4227772,2018-06-08
4227772,2018-06-14
4227772,2018-06-18
4227772,2018-06-23
4227772,2018-06-28
4227772,2018-06-29
4227772,2018-06-30
4227772,2018-07-01
4227772,2018-07-04
4227772,2018-07-08
4227772,2018-07-10
4227772,2018-07-12
4227772,2018-07-13
4227772,2018-07-14
4227772,2018-07-15
4227772,2018-07-17
4227772,2018-07-22
4227772,2018-07-23
4227772,2018-07-29
4227772,2018-07-30
4227772,2018-08-03
4227772,2018-08-10
4227772,2018-08-13
4227772,2018-08-16
4236002,2014-10-24
4236002,2014-10-30
4236002,2014-11-03
4236002,2014-11-05
4236002,2014-11-08
4236002,2014-11-10
4236002,2014-11-12
4236002,2014-11-15
4236002,2014-11-27
4236002,2014-12-07
4236002,2015-01-26
4236002,2015-02-03
4236002,2015-02-19
4236002,2015-02-23
4236002,2015-02-25
4236002,2015-02-26
4236002,2015-03-01
4236002,2015-03-05
4236002,2015-03-09
4236002,2015-03-26
4236002,2015-03-31
4236002,2015-04-03
4236002,2015-04-08
4236002,2015-04-13
4236002,2015-04-22
4236002,2015-04-26
4236002,2015-04-30
4236002,2015-05-08
4236002,2015-05-12
4236002,2015-05-18
4236002,2015-05-21
4236002,2015-05-25
4236002,2015-06-01
4236002,2015-06-03
4236002,2015-06-07
4236002,2015-06-11
4236002,2015-06-17
4236002,2015-06-27
4236002,2015-06-29
4236002,2015-07-05
4236002,2015-07-08
4236002,2015-07-17
4236002,2015-07-23
4236002,2015-07-31
4236002,2015-08-03
4236002,2015-08-05
4236002,2015-08-07
4236002,2015-08-09
4236002,2015-08-12
4236002,2015-08-20
4236002,2015-08-29
4236002,2015-08-31
4236002,2015-09-07
4236002,2015-09-11
4236002,2015-09-13
4236002,2015-09-17
4236002,2015-09-20
4236002,2015-09-22
4236002,2015-09-28
4236002,2015-10-04
4236002,2015-10-06
4236002,2015-10-09
4236002,2015-10-13
4236002,2015-10-17
4236002,2015-10-22
4236002,2015-10-26
4236002,2015-11-03
4236002,2015-11-09
4236002,2015-11-16
4236002,2015-11-18
4236002,2015-11-21
4236002,2015-12-07
4236002,2015-12-15
4236002,2015-12-20
4236002,2015-12-23
4236002,2016-01-01
4236002,2016-04-12
4236002,2016-04-14
4236002,2016-04-22
4236002,2016-04-25
4236002,2016-05-03
4236002,2016-05-05
4236002,2016-05-13
4236002,2016-05-15
4236002,2016-05-23
4236002,2016-05-30
4236002,2016-06-11
4236002,2016-06-17
4236002,2016-06-19
4236002,2016-06-22
4236002,2016-06-26
4236002,2016-07-03
4236002,2016-07-07
4236002,2016-07-21
4236002,2016-07-23
4236002,2016-07-25
4236002,2016-07-28
4236002,2016-08-01
4236002,2016-08-07
4236002,2016-08-13
4236002,2016-08-19
4236002,2016-08-21
4236002,2016-08-30
4236002,2016-09-06
4236002,2016-09-17
4236002,2016-09-27
4236002,2016-10-02
4236002,2016-10-06
4236002,2016-10-11
4236002,2016-10-14
4236002,2016-10-17
4236002,2016-10-18
4236002,2016-10-23
4236002,2016-10-30
4236002,2016-10-31
4236002,2016-11-05
4236002,2016-11-13
4236002,2016-11-17
4236002,2016-11-28
4236002,2016-12-03
4236002,2016-12-17
4236002,2017-01-01
4236002,2017-01-05
4236002,2017-01-07
4236002,2017-01-08
4236002,2017-01-16
4236002,2017-01-22
4236002,2017-01-29
4236002,2017-02-04
4236002,2017-02-08
4236002,2017-02-13
4236002,2017-02-15
4236002,2017-02-22
4236002,2017-02-26
4236002,2017-03-03
4236002,2017-03-05
4236002,2017-03-08
4236002,2017-03-12
4236002,2017-03-15
4236002,2017-03-17
4236002,2017-03-18
4236002,2017-03-19
4236002,2017-03-29
4236002,2017-04-08
